0,0.0,0.041237113402061855,0.4845360824742268,0.3402061855670103,0.13402061855670103,0.0,0
0,0.0,0.03965107057890563,0.4903515728257996,0.3674332540311922,0.10256410256410256,0.0,0
100,150.0,250.0,350.0,450.0,550.0,650.0,700
100
700
