0,0.010309278350515464,0.030927835051546393,0.18556701030927836,0.25773195876288657,0.27835051546391754,0.17525773195876287,0.041237113402061855,0.020618556701030927,0.0,0
0,0.011102299762093577,0.043351837166270155,0.1681205392545599,0.2854877081681205,0.28865979381443296,0.1506740681998414,0.04573090140100449,0.006872852233676976,0.0,0
-1,-0.5,0.5,1.5,2.5,3.5,4.5,5.5,6.5,7.5,8
-1
8
