0,0.0,0.1134020618556701,0.21649484536082475,0.21649484536082475,0.18556701030927836,0.18556701030927836,0.041237113402061855,0.020618556701030927,0.010309278350515464,0.0,0.010309278350515464,0.0,0
0,0.0,0.09489822891884747,0.22151731430081945,0.23499867829764737,0.19376156489558552,0.16944224160719007,0.05736188210415014,0.013745704467353952,0.008723235527359239,0.0042294475284166,0.0013217023526301878,0.0,0
1,1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13
1
13
