SMILES,MW,MW_MCS,NR,NR_MCS,HD,HD_MCS,HA,HA_MCS,FC,FC_MCS,LogP,LogP_MCS
COc1c(OCc2ccc(Cl)cc2)ccc(C(NC(Nc3ccc(C[NH+]4CCCCC4)cc3)=S)=O)c1,525.0940000000003,0.7685319023542923,11,0.9166666666666666,3,0.5,4,0.2222222222222222,1,0.5,4.623200000000003,0.7829365917787638
CCOc1c(OCC(NC(C)(C)C)=O)c(Br)cc(CNc2ccc([NH+]3CCCCC3)cc2)c1,519.5040000000004,0.7511926548590229,11,0.9166666666666666,3,0.5,4,0.2222222222222222,1,0.5,4.453700000000003,0.7580668826443178
CC[NH+](CCCN(C(Nc1cc(Cl)ccc1)=S)CC(C(=O)Nc(c23)cc4c(OCCO4)c2)=C3)CC,516.0870000000004,0.7405936908713063,11,0.9166666666666666,3,0.5,4,0.2222222222222222,1,0.5,2.9846000000000013,0.5425147310843484
COc1cc(OC)cc(C(NC(Nc2ccc(N3CC[NH+](Cc4c(F)cccc4)CC3)cc2)=S)=O)c1,509.6270000000003,0.7205558485064683,10,0.8333333333333334,3,0.5,5,0.3333333333333333,1,0.5,2.8748000000000022,0.5264044416273447
CCOc1ccc(NC(c2c(NC(C[NH2+][C@H](c3ccccc3)C)=O)sc4c2CCC4)=O)cc1,464.6110000000003,0.5809237259220208,11,0.9166666666666666,3,0.5,4,0.2222222222222222,1,0.5,4.150900000000003,0.7136388712820152
CCOc1ccc(NC(c2c(NC(C[NH2+][C@@H](c3ccccc3)C)=O)sc4c2CCC4)=O)cc1,464.6110000000003,0.5809237259220208,11,0.9166666666666666,3,0.5,4,0.2222222222222222,1,0.5,4.150900000000003,0.7136388712820152
COc1c(Cl)cc(C(NC(Nc2ccc(N3CC[NH+](Cc4c(F)cccc4)CC3)cc2)=S)=O)cc1,514.0460000000003,0.7342628493439631,9,0.75,3,0.5,4,0.2222222222222222,1,0.5,3.5196000000000014,0.6210120431016267
CC[NH+](CCCN(C(Nc1ccc(F)cc1)=O)Cc2c(O)nc(c3c2)cc4c(OCCO4)c3)CC,483.56400000000036,0.6397127702472173,11,0.9166666666666666,3,0.5,5,0.3333333333333333,1,0.5,3.199600000000002,0.5740603798389557
CCOc1ccc(C(NC(Nc2ccc(N3CC[NH+](Cc4c(F)cccc4)CC3)cc2)=S)=O)cc1,493.6280000000002,0.6709296194050691,10,0.8333333333333334,3,0.5,4,0.2222222222222222,1,0.5,3.256300000000002,0.5823796276733103
CC(Oc1cc(C(NC(Nc2ccc(N3CC[NH+](Cc4c(F)cccc4)CC3)cc2)=S)=O)ccc1)C,507.6550000000002,0.7144390334687807,10,0.8333333333333334,3,0.5,4,0.2222222222222222,1,0.5,3.6448000000000027,0.639381881353147
C[NH+](Cc1c(OCC(NCCc2nc(c3[nH]2)cc(Cl)cc3)=O)ccc(c4sc(c5n4)cccc5)c1)C,521.0660000000001,0.7560377182915108,10,0.8333333333333334,3,0.5,5,0.3333333333333333,1,0.5,3.3933000000000035,0.6024808085076415
CCOc1ccc(NC(c2c(NC(C[NH2+]Cc3ccccc3)=O)sc4c2CC[C@H](C)C4)=O)cc1,478.63800000000026,0.6244331399857324,11,0.9166666666666666,3,0.5,4,0.2222222222222222,1,0.5,4.2260000000000035,0.7246578397539734
CCCOc1cc(C(NC(Nc2ccc(N3CC[NH+](Cc4c(F)cccc4)CC3)cc2)=S)=O)ccc1,507.6550000000002,0.7144390334687807,11,0.9166666666666666,3,0.5,4,0.2222222222222222,1,0.5,3.6464000000000025,0.6396166396694603
CCc1cc2c(nc(O)c(CN(C(Nc3ccc(Cl)cc3)=O)CCC[NH+]4CCOCC4)c2)cc1,484.0200000000003,0.6411272061788528,10,0.8333333333333334,3,0.5,4,0.2222222222222222,1,0.5,3.4955000000000025,0.617475995962157
CCc1cc2c(nc(O)c(CN(C(Nc3cc(Cl)ccc3)=O)CCC[NH+]4CCOCC4)c2)cc1,484.0200000000003,0.6411272061788528,10,0.8333333333333334,3,0.5,4,0.2222222222222222,1,0.5,3.4955000000000025,0.617475995962157
Cc1cc(OCC(NC(Nc2ccc(N3CC[NH+](Cc4c(Cl)cccc4)CC3)cc2)=S)=O)cc(C)c1,524.1100000000002,0.7654796985018154,10,0.8333333333333334,3,0.5,4,0.2222222222222222,1,0.5,3.753940000000002,0.6553953330046716
