SMILES,MW,MW_MCS,NR,NR_MCS,HD,HD_MCS,HA,HA_MCS,FC,FC_MCS,LogP,LogP_MCS
c1cncc([C@H](N[C@H]2C[C@H]([NH+]3CC2)CCC3)c4ccc(F)cc4)c1,326.43899999999996,0.1523372313037004,4,0.3333333333333333,2,0.25,2,0.0,1,0.5,2.1094,0.4141019320609429
c1cncc([C@@H](N[C@H]2C[C@H]([NH+]3CC2)CCC3)c4ccc(F)cc4)c1,326.43899999999996,0.1523372313037004,4,0.3333333333333333,2,0.25,2,0.0,1,0.5,2.1094,0.4141019320609429
c1cncc([C@H](N[C@@H]2C[C@H]([NH+]3CC2)CCC3)c4ccc(F)cc4)c1,326.43899999999996,0.1523372313037004,4,0.3333333333333333,2,0.25,2,0.0,1,0.5,2.1094,0.4141019320609429
c1cncc([C@@H](N[C@@H]2C[C@H]([NH+]3CC2)CCC3)c4ccc(F)cc4)c1,326.43899999999996,0.1523372313037004,4,0.3333333333333333,2,0.25,2,0.0,1,0.5,2.1094,0.4141019320609429
c1cnc(c2c1)[nH]cc2C3CC[NH+](Cc4ncccc4C(F)(F)F)CC3,361.3910000000001,0.2607525047302959,4,0.3333333333333333,2,0.25,2,0.0,1,0.5,2.4573,0.46514719346432815
c1cc2c(nc(C[NH+]3C[C@@H](C(c4cc(Cl)ccc4)=O)CCC3)[nH]2)cc1,354.86100000000016,0.2404975340426197,4,0.3333333333333333,2,0.25,2,0.0,1,0.5,2.4122000000000003,0.4585299434232455
c1cc2c(nc(C[NH+]3C[C@H](C(c4cc(Cl)ccc4)=O)CCC3)[nH]2)cc1,354.86100000000016,0.2404975340426197,4,0.3333333333333333,2,0.25,2,0.0,1,0.5,2.4122000000000003,0.4585299434232455
CN1c2c(cc(C[NH+]3CCC(c4nc(C(F)(F)F)c[nH]4)CC3)cc2)CC1,365.4230000000001,0.27325909612581073,4,0.3333333333333333,2,0.25,2,0.0,1,0.5,1.9014000000000002,0.38358335094020674
c1cc2c(occ2C[NH+]3CCC(c4nc(C(F)(F)F)c[nH]4)CC3)cc1,350.36400000000003,0.22654859021681825,4,0.3333333333333333,2,0.25,2,0.0,1,0.5,2.6553000000000004,0.4941985351081059
c1c(F)cc([C@H](N[C@@H]2C[C@H]([NH+]3CC2)CCC3)c4ccncc4)c(F)c1,344.429,0.20813921027327142,4,0.3333333333333333,2,0.25,2,0.0,1,0.5,2.2485,0.4345112331854353
c1c(F)cc([C@@H](N[C@@H]2C[C@H]([NH+]3CC2)CCC3)c4ccncc4)c(F)c1,344.429,0.20813921027327142,4,0.3333333333333333,2,0.25,2,0.0,1,0.5,2.2485,0.4345112331854353
c1c(F)cc([C@@H](N[C@H]2C[C@H]([NH+]3CC2)CCC3)c4ccncc4)c(F)c1,344.429,0.20813921027327142,4,0.3333333333333333,2,0.25,2,0.0,1,0.5,2.2485,0.4345112331854353
c1c(F)cc([C@H](N[C@H]2C[C@H]([NH+]3CC2)CCC3)c4ccncc4)c(F)c1,344.429,0.20813921027327142,4,0.3333333333333333,2,0.25,2,0.0,1,0.5,2.2485,0.4345112331854353
c1ccc(CC[NH+]2CCC3(Nc(c4n(c35)ccc5)cccc4)CC2)cc1,344.48200000000014,0.20830360743199275,3,0.25,2,0.25,2,0.0,1,0.5,3.0195000000000016,0.5476353968589336
c1cc2c([nH]c([C@@H]3[NH+](Cc4n5c(nccc5)nc4)CCCC3)c2)cc1,332.43100000000015,0.17092341573870207,3,0.25,2,0.25,3,0.1111111111111111,1,0.5,2.0387999999999997,0.403743221353616
c1cc2c([nH]c([C@H]3[NH+](Cc4n5c(nccc5)nc4)CCCC3)c2)cc1,332.43100000000015,0.17092341573870207,3,0.25,2,0.25,3,0.1111111111111111,1,0.5,2.0387999999999997,0.403743221353616
c1cnc(c2c1)[nH]cc2C3CC[NH+](C\C=C\c4ccc(C#N)cc4)CC3,343.4540000000001,0.20511492291944577,4,0.3333333333333333,2,0.25,2,0.0,1,0.5,2.4283800000000006,0.46090393689696435
c1cnc(c2c1)c(C[NH+]3C[C@@H](CCO)CC3)ccc2Br,336.25299999999993,0.18277862216569973,4,0.3333333333333333,2,0.25,2,0.0,1,0.5,1.7844999999999995,0.36643132145456214
c1cnc(c2c1)c(C[NH+]3C[C@H](CCO)CC3)ccc2Br,336.25299999999993,0.18277862216569973,4,0.3333333333333333,2,0.25,2,0.0,1,0.5,1.7844999999999995,0.36643132145456214
C[C@H]([NH+]1CCCCC1)c2ccc(c3ncnc(c34)[nH]cc4)cc2,307.42100000000005,0.09334656782158272,3,0.25,2,0.25,2,0.0,1,0.5,2.2728,0.4380766251144444
C[C@@H]([NH+]1CCCCC1)c2ccc(c3ncnc(c34)[nH]cc4)cc2,307.42100000000005,0.09334656782158272,3,0.25,2,0.25,2,0.0,1,0.5,2.2728,0.4380766251144444
C[C@H]([NH+]1CCCCC1)c2ccc(c3cnc4c([nH]cn4)c3)cc2,307.42100000000005,0.09334656782158272,3,0.25,2,0.25,2,0.0,1,0.5,2.2728,0.4380766251144444
C[C@@H]([NH+]1CCCCC1)c2ccc(c3cnc4c([nH]cn4)c3)cc2,307.42100000000005,0.09334656782158272,3,0.25,2,0.25,2,0.0,1,0.5,2.2728,0.4380766251144444
c1c(F)cc2c(c(C3CC[NH+](Cc4oc(C#N)cc4)CC3)c[nH]2)c1,324.3790000000001,0.14594745494587325,3,0.25,2,0.25,2,0.0,1,0.5,2.25228,0.43506584970772555
CCc1ccc([C@H]2N(C(=[NH+]3)c(c4N2)ccc(Cl)c4)CCC3)cc1,326.8510000000001,0.15361518657526635,2,0.16666666666666666,2,0.25,2,0.0,1,0.5,2.5596000000000005,0.48015705331361336
CCc1ccc([C@@H]2N(C(=[NH+]3)c(c4N2)ccc(Cl)c4)CCC3)cc1,326.8510000000001,0.15361518657526635,2,0.16666666666666666,2,0.25,2,0.0,1,0.5,2.5596000000000005,0.48015705331361336
c1cc2c([nH]c([C@H]3[NH+](Cc4n5c(cncc5)nc4)CCCC3)c2)cc1,332.43100000000015,0.17092341573870207,3,0.25,2,0.25,3,0.1111111111111111,1,0.5,2.0387999999999997,0.403743221353616
c1cc2c([nH]c([C@@H]3[NH+](Cc4n5c(cncc5)nc4)CCCC3)c2)cc1,332.43100000000015,0.17092341573870207,3,0.25,2,0.25,3,0.1111111111111111,1,0.5,2.0387999999999997,0.403743221353616
c1cnc(c2c1)c(Cl)ccc2NC(N3C[C@@H]([NH2+]C[C@H]4C3)CC4)=O,331.82700000000017,0.16904990849592164,3,0.25,2,0.25,2,0.0,1,0.5,2.077699999999999,0.40945078291898446
CC[NH+]1CCN(c2ccc(\N=C\c3c4c(cccc4)[nH]c3)cc2)CC1,333.45900000000006,0.17411210025124868,4,0.3333333333333333,2,0.25,2,0.0,1,0.5,2.1614000000000013,0.4217315773411272
c1ccc(C[NH+]2CC=C(c3c4c(cc([N+]([O-])=O)cc4)[nH]c3)CC2)cc1,334.39900000000006,0.1770278234436554,4,0.3333333333333333,2,0.25,2,0.0,1,0.5,2.4664,0.46648238138836035
c1cncc(CN2C[C@H]([NH+](Cc3cc4c([nH]cc4)cc3)C[C@@H]5C2)CC5)c1,347.4860000000002,0.21762151431496082,4,0.3333333333333333,2,0.25,2,0.0,1,0.5,1.7602999999999995,0.36288060192032257
c1cc(CN2C[C@H]([NH+](Cc3cc4c([nH]cc4)cc3)C[C@@H]5C2)CC5)ncc1,347.48600000000016,0.21762151431496066,4,0.3333333333333333,2,0.25,2,0.0,1,0.5,1.7602999999999995,0.36288060192032257
c1c(C[NH+]2[C@@H](CN(Cc3ccncc3)C[C@H]4C2)CC4)cc5c([nH]cc5)c1,347.48600000000005,0.2176215143149603,4,0.3333333333333333,2,0.25,2,0.0,1,0.5,1.7603,0.36288060192032273
Cc1oc(C)c(C[NH+]2CCC(c3nc(C(F)(F)F)c[nH]3)CC2)c1,328.35800000000006,0.15828964918266716,4,0.3333333333333333,2,0.25,2,0.0,1,0.5,2.1189400000000003,0.41550167852196135
Cc1cc2n(c(C[NH+]3CCC(c4c5c(nccc5)[nH]c4)CC3)cn2)cc1,346.45800000000014,0.21443282980241368,3,0.25,2,0.25,3,0.1111111111111111,1,0.5,1.9996200000000002,0.3979945770828929
Cc1c2n(c(C[NH+]3CCC(c4c5c(nccc5)[nH]c4)CC3)cn2)ccc1,346.45800000000014,0.21443282980241368,3,0.25,2,0.25,3,0.1111111111111111,1,0.5,1.99962,0.3979945770828928
Cc1cn(c2cc1)c(C[NH+]3CCC(c4c5c(nccc5)[nH]c4)CC3)cn2,346.458,0.21443282980241332,3,0.25,2,0.25,3,0.1111111111111111,1,0.5,1.9996199999999997,0.39799457708289276
c1c(F)cc2c(c(C3CC[NH+](Cc4scnc4)CC3)c[nH]2)c1,316.42500000000007,0.12127547380501899,3,0.25,2,0.25,2,0.0,1,0.5,2.2441000000000004,0.43386564781557363
