SMILES,MW,MW_MCS,NR,NR_MCS,HD,HD_MCS,HA,HA_MCS,FC,FC_MCS,LogP,LogP_MCS
CCOc1c(NC(CCSC(N(c2cc(Cl)ccc2)C(=[NH2+])c3c4n[nH]c3C)=N4)=O)cccc1,484.00500000000017,0.6410806786811011,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.40792,0.45790196492710716
CCOc1c(NC(CCSC(N(c2c(Cl)cccc2)C(=[NH2+])c3c4n[nH]c3C)=N4)=O)cccc1,484.00500000000017,0.6410806786811011,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.40792,0.45790196492710716
Cn1nc(c2occc2)cc1[C@@H]3[C@H](C[C@H](CNC(Nc4cc(C(OC)=O)ccc4)=S)[NH+]5C3)CC5,480.61400000000026,0.6305623623561534,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.2140000000000004,0.4294492569899286
Cn1nc(c2sccc2)cc1[C@@H]3[C@H](C[C@H](CNC(Nc4cc(C(OC)=O)ccc4)=S)[NH+]5C3)CC5,496.6820000000003,0.6804026179472078,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.6825,0.4981894264854329
Cn1nc(c2cc(OC)c(OC)cc2)cc1[C@@H]3[C@H](C[C@H](CNC(Nc4ccc(C#N)cc4)=S)[NH+]5C3)CC5,517.6790000000002,0.7455318092992965,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.723280000000001,0.5041728290724696
Cn1nc(c2cc(OC)c(OC)cc2)cc1[C@@H]3[C@H](C[C@H](CNC(Nc4cc(C#N)ccc4)=S)[NH+]5C3)CC5,517.6790000000002,0.7455318092992965,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.723280000000001,0.5041728290724696
CCOc1c(NC(CSC(N(c2ccc(Br)cc2)C(=[NH2+])c3c4n[nH]c3C)=N4)=O)cccc1,514.4290000000002,0.7354508514532095,8,0.6666666666666666,3,0.5,6,0.4444444444444444,1,0.5,2.1269199999999993,0.41667253562457407
CCOc1ccc(NC(CSC(N(c2ccc(Br)cc2)C(=[NH2+])c3c4n[nH]c3C)=N4)=O)cc1,514.4290000000002,0.7354508514532095,8,0.6666666666666666,3,0.5,6,0.4444444444444444,1,0.5,2.12692,0.4166725356245742
CCOc1c(C[NH+]2C[C@@H]3C[C@@H](CN(C3=C4)C(=O)C=C4)C2)cc(\C=N\NC(c5n[nH]c(C(C)(C)C)c5)=O)cc1,517.6540000000002,0.7454542634697113,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,1.751800000000002,0.3616334483649083
c1csc([C@@H]2Nc3n(nc(C(NCCC[NH+]4CCOCC4)=O)c3Br)[C@H](C(F)(F)F)C2)c1,523.3990000000002,0.7632742951084098,8,0.6666666666666666,3,0.5,6,0.4444444444444444,1,0.5,2.4024,0.45709204873582615
c1csc([C@H]2Nc3n(nc(C(NCCC[NH+]4CCOCC4)=O)c3Br)[C@H](C(F)(F)F)C2)c1,523.3990000000002,0.7632742951084098,8,0.6666666666666666,3,0.5,6,0.4444444444444444,1,0.5,2.4024,0.45709204873582615
c1csc([C@@H]2Nc3n(nc(C(NCCC[NH+]4CCOCC4)=O)c3Br)[C@@H](C(F)(F)F)C2)c1,523.3990000000002,0.7632742951084098,8,0.6666666666666666,3,0.5,6,0.4444444444444444,1,0.5,2.4024,0.45709204873582615
c1csc([C@H]2Nc3n(nc(C(NCCC[NH+]4CCOCC4)=O)c3Br)[C@@H](C(F)(F)F)C2)c1,523.3990000000002,0.7632742951084098,8,0.6666666666666666,3,0.5,6,0.4444444444444444,1,0.5,2.4024,0.45709204873582615
CCc1c(N2C(SCC(Nc3c(OC)cc(OC)c(Cl)c3)=O)=Nc(c4C2=[NH2+])[nH]nc4C)cccc1,514.0310000000003,0.734216321846212,9,0.75,3,0.5,7,0.5555555555555556,1,0.5,2.198719999999999,0.42720731506913584
CCOC(c1[nH]c(c2c1NC(C[NH+]3CCN(c4c(C)ccc(Cl)c4)CC3)=O)cc5c(OCO5)c2)=O,499.97500000000025,0.6906169546201814,8,0.6666666666666666,3,0.5,6,0.4444444444444444,1,0.5,1.89682,0.3829113552597598
CCOC(c1[nH]c(c2c1NC(C[NH+]3CCN(c4cc(C(F)(F)F)ccc4)CC3)=O)cc5c(OCO5)c2)=O,519.5000000000002,0.7511802475262888,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,1.9537999999999995,0.391271685799469
C[C@@H](Sc1n(c2ccc(F)cc2)c(C[NH+]3CCCCC3)nn1)C(Nc4ccc(C(N)=O)cc4)=O,483.59300000000025,0.6398027234095358,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.1933999999999996,0.426426743667394
C[C@H](Sc1n(c2ccc(F)cc2)c(C[NH+]3CCCCC3)nn1)C(Nc4ccc(C(N)=O)cc4)=O,483.59300000000025,0.6398027234095358,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.1933999999999996,0.426426743667394
C\C(\[C@H]([C@@H](C(C(=O)Oc(c12)cccc1)=C2O)c3ccccc3)C[NH+]4CCCCC4)=N/NC(CC#N)=O,487.5800000000004,0.6521697323117975,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.721280000000001,0.503879381177078
COc1c(OC)cc(C[NH+]2CCC(O)(c3cc4c(oc(C(NC[C@@H]5OCCC5)=O)c4)cc3)CC2)cc1,495.59600000000034,0.6770340271100231,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.425300000000002,0.46045202713806127
COc1c(OC)cc(C[NH+]2CCC(O)(c3cc4c(oc(C(NC[C@H]5OCCC5)=O)c4)cc3)CC2)cc1,495.59600000000034,0.6770340271100231,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.425300000000002,0.46045202713806127
c1c(NC(N(Cc2c(O)nc(c3c2)cc4c(OCO4)c3)CCC[NH+]5CCOCC5)=O)ccc(F)c1,483.5200000000003,0.6395762895871471,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.1475,0.4196921144681547
C[C@@H]([NH+]1CCCCC1)c2n(c3ccc(F)cc3)c(S[C@H](C(NC(N)=O)=O)c4ccccc4)nn2,483.5930000000002,0.6398027234095357,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.5645000000000007,0.48087600065732305
C[C@@H]([NH+]1CCCCC1)c2n(c3ccc(F)cc3)c(S[C@@H](C(NC(N)=O)=O)c4ccccc4)nn2,483.5930000000002,0.6398027234095357,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.5645000000000007,0.48087600065732305
C[C@H]([NH+]1CCCCC1)c2n(c3ccc(F)cc3)c(S[C@@H](C(NC(N)=O)=O)c4ccccc4)nn2,483.5930000000002,0.6398027234095357,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.5645000000000007,0.48087600065732305
C[C@H]([NH+]1CCCCC1)c2n(c3ccc(F)cc3)c(S[C@H](C(NC(N)=O)=O)c4ccccc4)nn2,483.5930000000002,0.6398027234095357,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.5645000000000007,0.48087600065732305
CCOc1ccc(NC([C@H]2NC(N3CC[NH+](C(c4ccccc4)c5ccccc5)CC3)=NC(=O)C2)=O)cc1,512.6340000000004,0.7298830608889866,9,0.75,3,0.5,5,0.3333333333333333,1,0.5,2.2584000000000026,0.43596380026762455
CCOc1ccc(NC([C@@H]2NC(N3CC[NH+](C(c4ccccc4)c5ccccc5)CC3)=NC(=O)C2)=O)cc1,512.6340000000004,0.7298830608889866,9,0.75,3,0.5,5,0.3333333333333333,1,0.5,2.2584000000000026,0.43596380026762455
CC[C@]1(C2CC[NH+](Cc3cc(OCC)c(O)cc3)CC2)NC(=O)N(CCc4scnc4C)C1=O,487.64600000000036,0.6523744533019026,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.2940199999999997,0.4411901072845502
CC[C@@]1(C2CC[NH+](Cc3cc(OCC)c(O)cc3)CC2)NC(=O)N(CCc4scnc4C)C1=O,487.64600000000036,0.6523744533019026,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.2940199999999997,0.4411901072845502
CC[C@@]1(C2CC[NH+](Cc3c(O)c(OCC)ccc3)CC2)NC(=O)N(CCc4scnc4C)C1=O,487.64600000000036,0.6523744533019026,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.2940199999999997,0.4411901072845502
CC[C@]1(C2CC[NH+](Cc3c(O)c(OCC)ccc3)CC2)NC(=O)N(CCc4scnc4C)C1=O,487.64600000000036,0.6523744533019026,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.2940199999999997,0.4411901072845502
CCOc1c(O)ccc([C@@H]2N(CCC[NH+]3CCOCC3)C(=O)C(O)=C2C(c4ccc(C)cc4)=O)c1,481.56900000000024,0.6335246130463111,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,1.982820000000001,0.3955296147616027
CCC[NH+](CC(Nc1sc(c2n1)cc3c(OCCO3)c2)=O)CC(Nc4c(F)c(F)c(F)cc4)=O,495.5030000000002,0.6767455566239654,10,0.8333333333333334,3,0.5,6,0.4444444444444444,1,0.5,2.3568999999999996,0.45041610911566504
CCOc1c(O)ccc([C@@H](N(CCC[NH+]2CCOCC2)C3=O)\C(\C3=O)=C(\O)/C=C/c4ccccc4)c1,493.5800000000002,0.6707807314122654,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.0740000000000007,0.40890790431251006
CCOc1c(O)ccc([C@H](N(CCC[NH+]2CCOCC2)C3=O)\C(\C3=O)=C(\O)/C=C/c4ccccc4)c1,493.5800000000002,0.6707807314122654,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.0740000000000007,0.40890790431251006
Cc1c(OC(C)C)ccc(C(C([C@H](c2ccc(O)cc2)N(CCC[NH+]3CCOCC3)C4=O)=C4O)=O)c1,495.5960000000004,0.6770340271100233,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.371319999999999,0.45253186844143906
c1c(NC(N(Cc2c(O)nc(c3c2)cc4c(OCCO4)c3)CCC[NH+]5CCOCC5)=O)ccc(F)c1,497.5470000000003,0.6830857036508586,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,2.1899999999999995,0.42592788224522815
CCOC(c1c(NC(C)=O)sc(c12)c(OC[C@@H](O)C[NH+]3CCCCC3)c(Br)cc2)=O,500.4350000000003,0.6920437978845507,10,0.8333333333333334,3,0.5,6,0.4444444444444444,1,0.5,2.6074,0.4871704580134748
