SMILES,MW,MW_MCS,NR,NR_MCS,HD,HD_MCS,HA,HA_MCS,FC,FC_MCS,LogP,LogP_MCS
COc1c(Nc2nc(N)nc(C[NH+]3CCN(c4[nH+]cccc4)CC3)n2)cc(Cl)cc1,428.9280000000001,0.4702410124383514,6,0.5,3,0.5,7,0.5555555555555556,2,1.0,0.09670000000000134,0.11879064253351168
COc1cc(Nc2nc(N)nc(C[NH+]3CCN(c4[nH+]cccc4)CC3)n2)c(OC)cc1,424.5090000000001,0.45653401160085655,7,0.5833333333333334,3,0.5,8,0.6666666666666666,2,1.0,-0.5480999999999971,0.024183041059229707
C[NH+]1CCN(c2nc(SCc3oc(C(NCC[NH+](C)C)=O)cc3)nc(C(F)(F)F)c2)CC1,474.5530000000001,0.6117621514314964,10,0.8333333333333334,3,0.5,6,0.4444444444444444,2,1.0,-0.4102999999999961,0.04440160105171759
CC[NH+]1CCN([C@H](CNc2nc(C[NH+](C)C)nc(c23)sc(C(OCC)=O)c3C)C)CC1,450.65300000000036,0.5376283383479648,10,0.8333333333333334,3,0.5,7,0.5555555555555556,2,1.0,-0.15827999999999576,0.08137897035002502
CC[NH+]1CCN([C@@H](CNc2nc(C[NH+](C)C)nc(c23)sc(C(OCC)=O)c3C)C)CC1,450.65300000000036,0.5376283383479648,10,0.8333333333333334,3,0.5,7,0.5555555555555556,2,1.0,-0.15827999999999576,0.08137897035002502
C[NH+](Cc1nnn([C@@H]2[C@@H]3[C@@H]([C@@H]([NH2+]Cc4c5c(cccc5)[nH]c4)CO3)OC2)c1)Cc6ccccc6,460.5820000000002,0.5684264400260561,8,0.6666666666666666,3,0.5,5,0.3333333333333333,2,1.0,-0.036699999999995514,0.09921766791088614
CCOC(c1c(NC(C[NH+]2CC[NH+](C)CC2)=O)scc1c3ccc([N+]([O-])=O)cc3)=O,434.51800000000014,0.48758025993362125,9,0.75,3,0.5,6,0.4444444444444444,2,1.0,-0.14829999999999677,0.08284327534802942
Cc1c2c(cc(C[NH+](Cc3n(C(C)(C)C)nnn3)CCC[NH+]4CCOCC4)c(O)n2)ccc1,455.60700000000037,0.5529948199385849,9,0.75,3,0.5,7,0.5555555555555556,2,1.0,-0.11937999999999555,0.08708653191539349
c1cc2c(N(C[C@@H](O)COc3c(Cl)cc(Cl)cc3)C(=[NH2+])N2CC[NH+]4CCOCC4)cc1,467.39700000000033,0.5895654331710051,8,0.6666666666666666,3,0.5,5,0.3333333333333333,2,1.0,-0.23559999999999826,0.07003427471418176
c1c(C[NH+]2CC[NH+](CC[C@@H]3Oc(c4NC3=O)cc([N+]([O-])=O)cc4)CC2)cc5c(OCO5)c1,442.4720000000003,0.5122522410744761,6,0.5,3,0.5,6,0.4444444444444444,2,1.0,-0.6032999999999962,0.01608387914641909
c1cc2c(N(C[C@H](O)COc3c(Cl)cc(Cl)cc3)C(=[NH2+])N2CC[NH+]4CCOCC4)cc1,467.39700000000033,0.5895654331710051,8,0.6666666666666666,3,0.5,5,0.3333333333333333,2,1.0,-0.23559999999999826,0.07003427471418176
c1ccc(C[NH+]2CCN(c3nc(N4CC[NH+](Cc5ccccc5)CC4)nc(N)c3[N+]([O-])=O)CC2)cc1,490.6120000000003,0.6615744905239006,7,0.5833333333333334,3,0.5,7,0.5555555555555556,2,1.0,-0.22279999999999478,0.0719123412446891
Cc1c(Cl)ccc(OC[C@H](O)CN2C(=[NH2+])N(CC[NH+]3CCOCC3)c(c24)cccc4)c1,446.97900000000027,0.5262322032321111,8,0.6666666666666666,3,0.5,5,0.3333333333333333,2,1.0,-0.5805799999999977,0.019417447238068517
Cc1c(Cl)ccc(OC[C@@H](O)CN2C(=[NH2+])N(CC[NH+]3CCOCC3)c(c24)cccc4)c1,446.97900000000027,0.5262322032321111,8,0.6666666666666666,3,0.5,5,0.3333333333333333,2,1.0,-0.5805799999999977,0.019417447238068517
[H]N=C1C(C#N)(C#N)[C@@H](c2cc(OC)c(OCC[NH+]3CCOCC3)cc2)[C@H](C(=C4)C1C#N)C[NH+](C)C4,476.5810000000003,0.6180526691274553,6,0.5,3,0.5,7,0.5555555555555556,2,1.0,-0.6496899999999957,0.00927735521280882
[H]N=C1C(C#N)(C#N)[C@@H](c2cc(OC)c(OCC[NH+]3CCOCC3)cc2)[C@@H](C(=C4)C1C#N)C[NH+](C)C4,476.5810000000003,0.6180526691274553,6,0.5,3,0.5,7,0.5555555555555556,2,1.0,-0.6496899999999957,0.00927735521280882
COc1c(O)c(OC)cc(C[NH+]2CCC(C(N3CC[NH+](Cc4cc5c(OCO5)cc4)CC3)=O)CC2)c1,499.6080000000004,0.6894785818418698,8,0.6666666666666666,3,0.5,6,0.4444444444444444,2,1.0,-0.13969999999999505,0.08410510129821397
c1ccc(C[NH+]2CC[NH+](CC(Nc3sc(S(c4ccc([N+]([O-])=O)cc4)(=O)=O)cn3)=O)CC2)cc1,503.6060000000003,0.7018797109091482,9,0.75,3,0.5,7,0.5555555555555556,2,1.0,-0.19379999999999797,0.07616733572786821
C[C@@H](NC(C1CCOCC1)=O)c2n3c(CC[NH+](Cc4sc(C[NH+]5CCCCC5)cc4)CC3)nn2,488.70200000000034,0.655649989143585,8,0.6666666666666666,3,0.5,6,0.4444444444444444,2,1.0,0.15340000000000487,0.12710989036786674
C[C@H](NC(C1CCOCC1)=O)c2n3c(CC[NH+](Cc4sc(C[NH+]5CCCCC5)cc4)CC3)nn2,488.70200000000034,0.655649989143585,8,0.6666666666666666,3,0.5,6,0.4444444444444444,2,1.0,0.15340000000000487,0.12710989036786674
