SMILES,MW,MW_MCS,NR,NR_MCS,HD,HD_MCS,HA,HA_MCS,FC,FC_MCS,LogP,LogP_MCS
CC[NH+](CCN(C(Nc1c(C(OC)=O)cccc1)=S)CC(C(=O)Nc(c23)cc4c(OCCO4)c2)=C3)CC,525.6510000000004,0.7702596234374528,12,1.0,3,0.5,6,0.4444444444444444,1,0.5,1.7277000000000005,0.35809740122543815
C[NH+](CCCN(C(Nc1c(C(OC)=O)cccc1)=S)CC(C(=O)Nc(c23)cc4c(OCCO4)c2)=C3)C,511.62400000000036,0.726750209373741,11,0.9166666666666666,3,0.5,6,0.4444444444444444,1,0.5,1.337600000000001,0.3008603892292883
CC[NH+](CCCNC(N(CC(C(=O)Nc(c12)cc3c(OCO3)c1)=C2)Cc4cc5c(OCO5)cc4)=S)CC,525.6510000000004,0.7702596234374528,12,1.0,3,0.5,6,0.4444444444444444,1,0.5,1.6950999999999994,0.35331420053055335
COc1ccc(CN(C(NCCC[NH+]2CCOCC2)=S)CC(C(=O)Nc(c34)cc5c(OCO5)c3)=C4)cc1,525.6510000000003,0.7702596234374525,11,0.9166666666666666,3,0.5,6,0.4444444444444444,1,0.5,0.9654000000000023,0.24624973589689417
CCOC(c1ccc(NC([C@H]2NC(N3CC[NH+](C(c4ccccc4)c5ccccc5)CC3)=NC(=O)C2)=O)cc1)=O,540.6440000000003,0.8167654083563397,10,0.8333333333333334,3,0.5,6,0.4444444444444444,1,0.5,2.036400000000002,0.4033910838791464
CCOC(c1ccc(NC([C@@H]2NC(N3CC[NH+](C(c4ccccc4)c5ccccc5)CC3)=NC(=O)C2)=O)cc1)=O,540.6440000000003,0.8167654083563397,10,0.8333333333333334,3,0.5,6,0.4444444444444444,1,0.5,2.036400000000002,0.4033910838791464
Cc1cc(C)c(NC(CNC(CSc2n(c3ccccc3)c(C[NH+]4CCCC4)nn2)=O)=O)c(C)c1,493.6570000000003,0.6710195725673883,11,0.9166666666666666,3,0.5,6,0.4444444444444444,1,0.5,2.21826,0.43007430100711286
c1ccc(n2c(SCC(Nc3c(C(NC4CC4)=O)cccc3)=O)nnc2C[NH+]5CCCC5)cc1,477.6140000000003,0.6212568628059193,11,0.9166666666666666,3,0.5,6,0.4444444444444444,1,0.5,2.068999999999999,0.4081742845740306
COC(c1nnn([C@@H]2C[NH+](C3C(CC4C5)CC(CC35)C4)[C@H](C(NCCc6c7c(cccc7)[nH]c6)=O)C2)c1)=O,517.6540000000002,0.7454542634697113,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,1.446000000000002,0.3167652651595182
CCNC(N1CC[NH+](CC\N=C(\C(C(=O)N(c2sc(c3n2)cccc3)N4)=C4C(F)(F)F)/C)CC1)=S,526.6340000000001,0.7733087254567453,9,0.75,3,0.5,6,0.4444444444444444,1,0.5,1.2161000000000013,0.2830334295842429
c1ccc(SCC(Nc2cn(CC(NCC3([NH+]4CCOCC4)CCCCC3)=O)nc2)=O)cc1,472.63500000000045,0.6058128353857144,11,0.9166666666666666,3,0.5,6,0.4444444444444444,1,0.5,1.3481000000000005,0.30240099068009463
Cc1ccc(C(NNC(CSc2n(c3ccc(F)cc3)c([C@H]([NH+]4CCCCC4)C)nn2)=O)=O)cc1,497.62000000000035,0.6833121374732478,10,0.8333333333333334,3,0.5,6,0.4444444444444444,1,0.5,2.39792,0.45643472545014874
Cc1ccc(C(NNC(CSc2n(c3ccc(F)cc3)c([C@@H]([NH+]4CCCCC4)C)nn2)=O)=O)cc1,497.62000000000035,0.6833121374732478,10,0.8333333333333334,3,0.5,6,0.4444444444444444,1,0.5,2.39792,0.45643472545014874
