SMILES,MW,MW_MCS,NR,NR_MCS,HD,HD_MCS,HA,HA_MCS,FC,FC_MCS,LogP,LogP_MCS
CCCCNC(N[C@@H]1c2c(n(c3ccc(OC)cc3)nc2)CC(C)(C)C1)=O,370.4970000000002,0.28899779769844036,8,0.6666666666666666,2,0.25,4,0.2222222222222222,0,0.0,3.993700000000003,0.690573866704228
CCCCNC(N[C@H]1c2c(n(c3ccc(OC)cc3)nc2)CC(C)(C)C1)=O,370.4970000000002,0.28899779769844036,8,0.6666666666666666,2,0.25,4,0.2222222222222222,0,0.0,3.993700000000003,0.690573866704228
CC1(NC(Nc2cc(OCCn3nccc3)ccc2)=O)Cc(c4C1)cccc4,376.46000000000015,0.30749402897112244,8,0.6666666666666666,2,0.25,4,0.2222222222222222,0,0.0,3.6411000000000024,0.6388390027466723
Cc1n(C)ncc1CNC(Nc2cc(COC3CCCCC3)ccc2)=O,356.4700000000002,0.24548838363472875,8,0.6666666666666666,2,0.25,4,0.2222222222222222,0,0.0,3.8995200000000025,0.676755405310233
CCSCCN(C(c1[nH]nc(c2ccc(O)cc2)c1)=O)C3CCCCC3,373.5220000000003,0.2983808430782601,8,0.6666666666666666,2,0.25,4,0.2222222222222222,0,0.0,3.828400000000003,0.6663203981501045
Cc1[nH]nc(C)c1[C@@H]2N(C(Nc3cc(OCC(C)=C)ccc3)=O)CCC2,354.4540000000001,0.23923508793697115,7,0.5833333333333334,2,0.25,3,0.1111111111111111,0,0.0,3.868540000000003,0.6722098974106158
Cc1[nH]nc(C)c1[C@H]2N(C(Nc3cc(OCC(C)=C)ccc3)=O)CCC2,354.4540000000001,0.23923508793697115,7,0.5833333333333334,2,0.25,3,0.1111111111111111,0,0.0,3.868540000000003,0.6722098974106158
Cc1nn(CCCNC(Nc2c(OC)ccc(Cl)c2)=O)cc1Cl,357.2410000000001,0.24787989701913862,8,0.6666666666666666,2,0.25,4,0.2222222222222222,0,0.0,3.718720000000002,0.6502277155668239
CCOc1ccc(C(CCN(C(N[C@H](Cc2n[nH]c(C)c2)C)=O)C3)=C3)cc1,368.48100000000017,0.2827445020006829,8,0.6666666666666666,2,0.25,3,0.1111111111111111,0,0.0,3.064820000000001,0.5542849261685093
CCOc1ccc(C(CCN(C(N[C@@H](Cc2n[nH]c(C)c2)C)=O)C3)=C3)cc1,368.48100000000017,0.2827445020006829,8,0.6666666666666666,2,0.25,3,0.1111111111111111,0,0.0,3.064820000000001,0.5542849261685093
Cc1c(NC(N(CCc2c(C)n[nH]c2C)C)=O)ccc(OC(F)F)c1,352.38500000000005,0.23281739508049273,8,0.6666666666666666,2,0.25,3,0.1111111111111111,0,0.0,3.1608600000000022,0.5683762941052186
COc1c(NC(NCCCn2c3c(cccc3)cc2)=O)cccc1,323.3960000000001,0.14289835292657985,8,0.6666666666666666,2,0.25,3,0.1111111111111111,0,0.0,3.8617000000000035,0.6712063056083762
Cc1nn(CCCNC(Nc2c(OC)ccc(Cl)c2)=O)c(C)c1Cl,371.26800000000014,0.29138931108285043,8,0.6666666666666666,2,0.25,4,0.2222222222222222,0,0.0,4.027140000000002,0.695480315515177
CCCN(C(c1[nH]nc(c2c(O)cccc2)c1)=O)CCc3ccccc3,349.43400000000014,0.22366388535624598,8,0.6666666666666666,2,0.25,3,0.1111111111111111,0,0.0,3.3953000000000015,0.602774256403033
Cc1c(O)c(C(N(CCCc2[nH]nc(c3ccccc3)c2)C)=O)ccc1,349.4340000000001,0.22366388535624582,7,0.5833333333333334,2,0.25,3,0.1111111111111111,0,0.0,3.313620000000002,0.5907898443552362
CN(C(Nc1n(C2CCCCC2)ncc1)=O)CC[C@H](O)c3ccccc3,356.46999999999997,0.24548838363472805,8,0.6666666666666666,2,0.25,4,0.2222222222222222,0,0.0,3.9757000000000033,0.6879328356457028
CN(C(Nc1n(C2CCCCC2)ncc1)=O)CC[C@@H](O)c3ccccc3,356.46999999999997,0.24548838363472805,8,0.6666666666666666,2,0.25,4,0.2222222222222222,0,0.0,3.9757000000000033,0.6879328356457028
CCCc1n[nH]c(C(N[C@@H]2[C@@H](OCc3ccccc3)CCCC2)=O)c1,341.4550000000002,0.19891435838580668,8,0.6666666666666666,2,0.25,3,0.1111111111111111,0,0.0,3.1381000000000014,0.5650368570556611
COc1c(NC(NCCCn2c3c(cccn3)cc2)=O)cc(Cl)cc1,358.82900000000006,0.25280560811439584,8,0.6666666666666666,2,0.25,4,0.2222222222222222,0,0.0,3.9101000000000026,0.6783077446768552
c1ccc([C@@H](O)CN(C(c2n[nH]c(C3CC3)c2)=O)C4CCCCC4)cc1,353.4660000000002,0.23617047675176087,7,0.5833333333333334,2,0.25,3,0.1111111111111111,0,0.0,3.3137000000000016,0.5908015822710518
c1ccc([C@H](O)CN(C(c2n[nH]c(C3CC3)c2)=O)C4CCCCC4)cc1,353.4660000000002,0.23617047675176087,7,0.5833333333333334,2,0.25,3,0.1111111111111111,0,0.0,3.3137000000000016,0.5908015822710518
CCCc1n[nH]c(C(N(C2CCCCC2)C[C@H](O)c3ccccc3)=O)c1,355.482,0.24242377244951777,8,0.6666666666666666,2,0.25,3,0.1111111111111111,0,0.0,3.3888000000000025,0.6018205507430101
CCCc1n[nH]c(C(N(C2CCCCC2)C[C@@H](O)c3ccccc3)=O)c1,355.482,0.24242377244951777,8,0.6666666666666666,2,0.25,3,0.1111111111111111,0,0.0,3.3888000000000025,0.6018205507430101
CC(c1cc(NC(NCCn2ncc(Cl)c2)=O)c(OC)cc1)(C)C,350.85000000000014,0.2280560811439565,8,0.6666666666666666,2,0.25,4,0.2222222222222222,0,0.0,3.6643000000000026,0.642242998333216
CN(C(Nc1cc2c(COC2)cc1)=O)CCCc3[nH]nc(c4ccccc4)c3,376.46,0.3074940289711219,8,0.6666666666666666,2,0.25,3,0.1111111111111111,0,0.0,3.7215000000000025,0.6506356081414184
Cn1nccc1[C@H](NC(Nc2ccc(C3CCCCC3)cc2)=O)COC,356.4700000000001,0.2454883836347284,8,0.6666666666666666,2,0.25,4,0.2222222222222222,0,0.0,3.977000000000003,0.6881235767777074
Cn1nccc1[C@@H](NC(Nc2ccc(C3CCCCC3)cc2)=O)COC,356.4700000000001,0.2454883836347284,8,0.6666666666666666,2,0.25,4,0.2222222222222222,0,0.0,3.977000000000003,0.6881235767777074
