SMILES,MW,MW_MCS,NR,NR_MCS,HD,HD_MCS,HA,HA_MCS,FC,FC_MCS,LogP,LogP_MCS
c1cc(Br)cc(OCC#CCNC(c2[nH]nc(c3ccc(F)cc3)c2)=O)c1,428.2610000000001,0.46817208970501595,6,0.5,2,0.25,3,0.1111111111111111,0,0.0,3.308600000000001,0.5900532901378029
Cc1n[nH]c(NC(c2cc(OC)cc(OC)c2)=O)c1c3ccc(Br)cc3,416.27500000000003,0.4309935171686468,6,0.5,2,0.25,4,0.2222222222222222,0,0.0,3.935220000000003,0.6819934502429749
Cc1n[nH]c(NC(c2c(OC)cc(OC)cc2)=O)c1c3ccc(Br)cc3,416.27500000000003,0.4309935171686468,6,0.5,2,0.25,4,0.2222222222222222,0,0.0,3.935220000000003,0.6819934502429749
Cc1n[nH]c(NC(Cc2ccc(OC)cc2)=O)c1c3ccc(Br)cc3,400.27600000000007,0.38136728806724796,6,0.5,2,0.25,3,0.1111111111111111,0,0.0,3.855520000000003,0.6702995516116159
Cc1n[nH]c(NC(Cc2cc(OC)ccc2)=O)c1c3ccc(Br)cc3,400.27600000000007,0.38136728806724796,6,0.5,2,0.25,3,0.1111111111111111,0,0.0,3.855520000000003,0.6702995516116159
c1cc2c(c(OCC#CCNC(c3[nH]nc(c4ccc(F)cc4)c3)=O)ccc2)cc1,399.42500000000007,0.3787276280281649,6,0.5,2,0.25,3,0.1111111111111111,0,0.0,3.699300000000002,0.6473783365025705
Cc1n[nH]c(NC([C@H](Oc2ccccc2)C)=O)c1c3ccc(Br)cc3,400.27600000000007,0.38136728806724796,6,0.5,2,0.25,3,0.1111111111111111,0,0.0,4.071720000000003,0.702021269103458
Cc1n[nH]c(NC([C@@H](Oc2ccccc2)C)=O)c1c3ccc(Br)cc3,400.27600000000007,0.38136728806724796,6,0.5,2,0.25,3,0.1111111111111111,0,0.0,4.071720000000003,0.702021269103458
Cc1cc(Br)c(OCC(N\N=C\c2c3c(cccc3)[nH]c2C)=O)cc1,400.2760000000001,0.3813672880672482,6,0.5,2,0.25,3,0.1111111111111111,0,0.0,3.5944400000000014,0.6319928633471839
Cc1c(C)cc(OCC(N\N=C\c2c3c(ccc(Br)c3)[nH]c2)=O)cc1,400.276,0.3813672880672478,6,0.5,2,0.25,3,0.1111111111111111,0,0.0,3.5944400000000023,0.6319928633471841
