SMILES,MW,MW_MCS,NR,NR_MCS,HD,HD_MCS,HA,HA_MCS,FC,FC_MCS,LogP,LogP_MCS
COc1ccc([C@H]2Nc3n(ncc3C(NNC(NC[C@H]4OCCC4)=S)=O)[C@H](C(F)(F)F)C2)cc1,498.5310000000003,0.6861379075033354,10,0.8333333333333334,4,0.75,7,0.5555555555555556,0,0.0,2.839900000000001,0.5212837758527594
COc1ccc([C@@H]2Nc3n(ncc3C(NNC(NCc4occc4)=S)=O)[C@@H](C(F)(F)F)C2)cc1,494.4990000000002,0.6736313161078203,10,0.8333333333333334,4,0.75,7,0.5555555555555556,0,0.0,3.4541000000000013,0.6114016245275486
COc1ccc([C@@H]2Nc3n(ncc3C(NNC(NCc4occc4)=S)=O)[C@H](C(F)(F)F)C2)cc1,494.4990000000002,0.6736313161078203,10,0.8333333333333334,4,0.75,7,0.5555555555555556,0,0.0,3.4541000000000013,0.6114016245275486
COc1ccc([C@H]2Nc3n(ncc3C(NNC(NCc4occc4)=S)=O)[C@H](C(F)(F)F)C2)cc1,494.4990000000002,0.6736313161078203,10,0.8333333333333334,4,0.75,7,0.5555555555555556,0,0.0,3.4541000000000013,0.6114016245275486
COc1ccc([C@H]2Nc3n(ncc3C(NNC(NCc4occc4)=S)=O)[C@@H](C(F)(F)F)C2)cc1,494.4990000000002,0.6736313161078203,10,0.8333333333333334,4,0.75,7,0.5555555555555556,0,0.0,3.4541000000000013,0.6114016245275486
C[C@]1([C@H](CC(NCc2cnccc2)=O)c3c(sc(NC(C4CCC4)=O)n3)C5)[C@H]5[C@@](CO)(C)[C@H](O)CC1,512.6760000000004,0.7300133378826899,9,0.75,4,0.75,7,0.5555555555555556,0,0.0,3.3987000000000025,0.603273117825199
C=CCn1c(SCC(Nc2cc3c(NC(=O)N3)cc2)=O)nnc1c4c(O)ccc(Br)c4,501.36600000000016,0.6949316045783063,8,0.6666666666666666,4,0.75,7,0.5555555555555556,0,0.0,2.535800000000001,0.4766650233584523
C[C@]1([C@H](CC(NCCOC)=O)c2c(sc(Nc3cnccc3)n2)C4)[C@H]4[C@@](CO)(C)[C@H](O)CC1,474.6270000000003,0.6119916870870694,9,0.75,4,0.75,8,0.6666666666666666,0,0.0,2.8499000000000008,0.5227510153297178
C[C@]1([C@H](CC(NCc2cnccc2)=O)c3c(sc(NCC=C)n3)C4)[C@H]4[C@@](CO)(C)[C@H](O)CC1,470.63900000000035,0.5996215763516249,9,0.75,4,0.75,7,0.5555555555555556,0,0.0,3.258000000000002,0.5826290583843932
C[C@]1([C@H](CC(NCCOC)=O)c2c(sc(NCc3ccccc3)n2)C4)[C@H]4[C@@](CO)(C)[C@H](O)CC1,487.6660000000003,0.6524364899655706,10,0.8333333333333334,4,0.75,7,0.5555555555555556,0,0.0,3.323400000000002,0.5922248045637016
C[C@]1([C@H](CC(NCCOC)=O)c2c(sc(Nc3ccccc3)n2)C4)[C@H]4[C@@](CO)(C)[C@H](O)CC1,473.6390000000003,0.6089270759018589,9,0.75,4,0.75,7,0.5555555555555556,0,0.0,3.454900000000002,0.6115190036857054
CCCCCN1C(=O)C(C(N\N=C(/C(C(=O)Nc(c23)cccc2)=C3O)\C)=O)=C(O)c(c14)cccc4,474.5170000000002,0.6116504854368939,8,0.6666666666666666,4,0.75,7,0.5555555555555556,0,0.0,3.116500000000001,0.5618676197854308
CC(NCCNC(C[C@H]1[C@@]2(C)[C@@H]([C@@](CO)(C)[C@H](O)CC2)Cc3c1nc(c4cnccc4)s3)=O)=O,486.6380000000003,0.6492478054530237,9,0.75,4,0.75,7,0.5555555555555556,0,0.0,2.263,0.43663873042702506
C[C@]1([C@H](CC(NCc2ccccc2)=O)c3c(sc(NC(COC)=O)n3)C4)[C@H]4[C@@](CO)(C)[C@H](O)CC1,501.6490000000004,0.6958094233692125,10,0.8333333333333334,4,0.75,7,0.5555555555555556,0,0.0,2.8500000000000014,0.5227656877244875
C[C@H]1Nc2n(ncc2C(NNC(Nc3c(OC)cc(OC)cc3)=S)=O)[C@H](C(F)(F)F)C1,458.4660000000002,0.5618629610099575,9,0.75,4,0.75,7,0.5555555555555556,0,0.0,2.839200000000001,0.5211810690893722
C[C@@H]1Nc2n(ncc2C(NNC(Nc3c(OC)cc(OC)cc3)=S)=O)[C@@H](C(F)(F)F)C1,458.4660000000002,0.5618629610099575,9,0.75,4,0.75,7,0.5555555555555556,0,0.0,2.839200000000001,0.5211810690893722
C[C@H]1Nc2n(ncc2C(NNC(Nc3c(OC)cc(OC)cc3)=S)=O)[C@@H](C(F)(F)F)C1,458.4660000000002,0.5618629610099575,9,0.75,4,0.75,7,0.5555555555555556,0,0.0,2.839200000000001,0.5211810690893722
