SMILES,MW,MW_MCS,NR,NR_MCS,HD,HD_MCS,HA,HA_MCS,FC,FC_MCS,LogP,LogP_MCS
c1cc2c(SC(NC(CSc3ncccc3)=O)=[NH+]C2=O)cc1,330.41400000000004,0.16466701820776095,5,0.4166666666666667,1,0.0,5,0.3333333333333333,1,0.5,1.7194999999999994,0.356894264854332
c1cc(NCc2cncnc2)[nH+]c(c3cc4c(OCCO4)cc3)c1,321.36,0.13658302056515406,4,0.3333333333333333,1,0.0,5,0.3333333333333333,1,0.5,1.8590999999999998,0.37737692795267236
COc1cc(NCc2cc(Br)c3c(OCO3)c2)[nH+]cc1,338.18100000000004,0.18875895654331723,4,0.3333333333333333,1,0.0,4,0.2222222222222222,1,0.5,2.130699999999999,0.41722715214686434
c1c([C@@H]([NH2+]Cc2cc3c(OCCO3)cc2)c4nocn4)ccc(Cl)c1,358.80499999999995,0.2527311641179936,5,0.4166666666666667,1,0.0,5,0.3333333333333333,1,0.5,2.3472,0.44899288682301536
c1c([C@H]([NH2+]Cc2cc3c(OCCO3)cc2)c4nocn4)ccc(Cl)c1,358.80499999999995,0.2527311641179936,5,0.4166666666666667,1,0.0,5,0.3333333333333333,1,0.5,2.3472,0.44899288682301536
CNc1nc(C[C@H]2COc(c3C2)cc(OC)cc3)[nH+]c4c1CCC4,326.42000000000013,0.15227829647321608,4,0.3333333333333333,1,0.0,4,0.2222222222222222,1,0.5,1.7465999999999997,0.3608704838368895
CNc1nc(C[C@@H]2COc(c3C2)cc(OC)cc3)[nH+]c4c1CCC4,326.42000000000013,0.15227829647321608,4,0.3333333333333333,1,0.0,4,0.2222222222222222,1,0.5,1.7465999999999997,0.3608704838368895
CNc1nc(C[C@H]2COc(c3C2)c(OC)ccc3)[nH+]c4c1CCC4,326.42000000000013,0.15227829647321608,4,0.3333333333333333,1,0.0,4,0.2222222222222222,1,0.5,1.7465999999999997,0.3608704838368895
CNc1nc(C[C@@H]2COc(c3C2)c(OC)ccc3)[nH+]c4c1CCC4,326.42000000000013,0.15227829647321608,4,0.3333333333333333,1,0.0,4,0.2222222222222222,1,0.5,1.7465999999999997,0.3608704838368895
c1c(C#N)cnc(OC2CCC([NH2+]Cc3scnc3)CC2)c1,315.422,0.11816433512205722,5,0.4166666666666667,1,0.0,5,0.3333333333333333,1,0.5,1.86338,0.37800490644881063
c1c(C(c2cc[n+](C(NC(=O)S3)=C3C=O)cc2)=O)ccc(Cl)c1,345.78700000000003,0.2123514997363443,4,0.3333333333333333,1,0.0,4,0.2222222222222222,1,0.5,1.9281,0.3875008803436858
COc1c(\C=N\NC(SC(=O)c(c23)cccc2)=[NH+]3)cccc1,312.37399999999997,0.10870994757901911,4,0.3333333333333333,1,0.0,5,0.3333333333333333,1,0.5,2.0483,0.4051370988567266
c1c(C#N)cnc(OC2CCC([NH2+]Cc3ncsc3)CC2)c1,315.422,0.11816433512205722,5,0.4166666666666667,1,0.0,5,0.3333333333333333,1,0.5,1.86338,0.37800490644881063
c1c(C#N)cnc(OC2CCC([NH2+]Cc3scc(C#N)c3)CC2)c1,339.4440000000001,0.19267657185396594,5,0.4166666666666667,1,0.0,5,0.3333333333333333,1,0.5,2.3400600000000003,0.4479452778364671
COc1c(OC)c2c([C@@H](Nc3[nH+]cc(Br)cc3)OC2=O)cc1,366.1910000000001,0.2756413040106706,4,0.3333333333333333,1,0.0,5,0.3333333333333333,1,0.5,2.0796,0.40972955841960673
COc1c(OC)c2c([C@H](Nc3[nH+]cc(Br)cc3)OC2=O)cc1,366.1910000000001,0.2756413040106706,4,0.3333333333333333,1,0.0,5,0.3333333333333333,1,0.5,2.0796,0.40972955841960673
Cc1nc(C[NH2+]C2CCC(Oc3ncc(C#N)cc3)CC2)sc1,329.4490000000001,0.16167374918576918,5,0.4166666666666667,1,0.0,5,0.3333333333333333,1,0.5,2.1717999999999993,0.4232575063971637
Cc1sc(C[NH2+]C2CCC(Oc3ncc(C#N)cc3)CC2)cn1,329.44900000000007,0.16167374918576902,5,0.4166666666666667,1,0.0,5,0.3333333333333333,1,0.5,2.1718,0.4232575063971638
COc1cc(OC)c(NC(SC(=O)c(c23)cccc2)=[NH+]3)cc1,315.37399999999997,0.1180154471292533,4,0.3333333333333333,1,0.0,5,0.3333333333333333,1,0.5,2.3545,0.45006397164119505
c1cc2c(OCO2)c(C[NH2+]C3CCC(Oc4ncc(C#N)cc4)CC3)c1,352.4140000000001,0.23290734824281184,5,0.4166666666666667,1,0.0,5,0.3333333333333333,1,0.5,2.135579999999999,0.4179431650116201
