SMILES,MW,MW_MCS,NR,NR_MCS,HD,HD_MCS,HA,HA_MCS,FC,FC_MCS,LogP,LogP_MCS
C[C@H](Oc1cc(c2cc1)cccc2)C(NNC(CCCc3cc4c(NC(=O)N4)cc3)=O)=O,432.4800000000002,0.48125872390582897,10,0.8333333333333334,4,0.75,4,0.2222222222222222,0,0.0,1.9831999999999996,0.39558536986172693
C[C@@H](Oc1cc(c2cc1)cccc2)C(NNC(CCCc3cc4c(NC(=O)N4)cc3)=O)=O,432.4800000000002,0.48125872390582897,10,0.8333333333333334,4,0.75,4,0.2222222222222222,0,0.0,1.9831999999999996,0.39558536986172693
CC(NC(COc1c(OC)cc(CNc2cc3c(NC(=O)N3)cc2)cc1)=O)(C)C,398.4630000000001,0.37574366450572316,9,0.75,4,0.75,5,0.3333333333333333,0,0.0,1.8065999999999995,0.36967392069864036
c1ccc(C(NCCC(NNC(c2nn(c3ccc(Cl)cc3)cc2O)=O)=O)=O)cc1,427.8480000000002,0.4668910326002674,10,0.8333333333333334,4,0.75,6,0.4444444444444444,0,0.0,1.8124000000000002,0.3705249195952764
CC(NC(COc1c(Cl)cc(CNc2cc3c(NC(=O)N3)cc2)cc1OC)=O)(C)C,432.90800000000013,0.48258630850832884,9,0.75,4,0.75,5,0.3333333333333333,0,0.0,2.46,0.46554334812310694
Cc1c(Cl)cc(NC(COCC(NNC(c2[nH]c(c3c2)cccc3)=O)=O)=O)cc1,414.84900000000016,0.42657030304910254,10,0.8333333333333334,4,0.75,4,0.2222222222222222,0,0.0,2.06412,0.40745827170927496
c1c(CNC(CCC(NNC(c2[nH]c(c3c2)ccc(Cl)c3)=O)=O)=O)cc4c(OCO4)c1,442.85900000000026,0.513452650516456,10,0.8333333333333334,4,0.75,5,0.3333333333333333,0,0.0,1.9256999999999997,0.38714874286921575
CC(NC(=O)N[C@@H]1c2cc(OC)c(OCC(N)=O)cc2)=C1C(NCc3ccccc3)=O,424.4570000000001,0.45637271627531906,9,0.75,4,0.75,5,0.3333333333333333,0,0.0,1.5035999999999996,0.3252165645467987
CC(NC(=O)N[C@H]1c2cc(OC)c(OCC(N)=O)cc2)=C1C(NCc3ccccc3)=O,424.4570000000001,0.45637271627531906,9,0.75,4,0.75,5,0.3333333333333333,0,0.0,1.5035999999999996,0.3252165645467987
c1ccc(Oc2cc([C@@H](NC(N)=O)CC(NNC(c3ncccc3)=O)=O)ccc2)cc1,419.4410000000001,0.44081392102732747,11,0.9166666666666666,4,0.75,5,0.3333333333333333,0,0.0,2.4345999999999997,0.46181655985163234
