SMILES,MW,MW_MCS,NR,NR_MCS,HD,HD_MCS,HA,HA_MCS,FC,FC_MCS,LogP,LogP_MCS
CC[NH+](CCCNC([C@]1(O)N(c2c(OC)cc(OC)cc2)C(=O)Nc(c13)ccc(Br)c3)=O)CC,536.4470000000001,0.8037470144855614,11,0.9166666666666666,4,0.75,5,0.3333333333333333,1,0.5,2.094500000000001,0.41191574524027497
CC[NH+](CCCNC([C@@]1(O)N(c2c(OC)cc(OC)cc2)C(=O)Nc(c13)ccc(Br)c3)=O)CC,536.4470000000001,0.8037470144855614,11,0.9166666666666666,4,0.75,5,0.3333333333333333,1,0.5,2.094500000000001,0.41191574524027497
C[NH+]1CCC(N(C(CN2C(=S)N[C@@H](c3ccccc3)C2)=O)Cc4c(F)cccc4)(C(Nc5ccc(OC)cc5)=O)CC1,590.7450000000002,0.9721703526784338,11,0.9166666666666666,3,0.5,4,0.2222222222222222,1,0.5,2.780300000000002,0.512539028570087
CCOc1ccc(NC(C[C@@H]2N(CCC[NH+]3CCC(C(N)=O)CC3)C(=S)N(c4ccc(Cl)cc4)C2=O)=O)cc1,573.1390000000002,0.9175594776512926,12,1.0,3,0.5,5,0.3333333333333333,1,0.5,2.2399000000000013,0.4332494072352512
CCOc1ccc(NC(C[C@H]2N(CCC[NH+]3CCC(C(N)=O)CC3)C(=S)N(c4ccc(Cl)cc4)C2=O)=O)cc1,573.1390000000002,0.9175594776512926,12,1.0,3,0.5,5,0.3333333333333333,1,0.5,2.2399000000000013,0.4332494072352512
C[NH+]1CCC(N(C(CN2C(=S)N[C@H](c3ccccc3)C2)=O)Cc4occc4)(C(Nc5c(OC)cc(OC)cc5)=O)CC1,592.7420000000003,0.9783647135457065,12,1.0,3,0.5,6,0.4444444444444444,1,0.5,2.2428000000000017,0.4336749066835692
C[NH+]1CCC(N(C(CN2C(=S)N[C@@H](c3ccccc3)C2)=O)Cc4occc4)(C(Nc5c(OC)cc(OC)cc5)=O)CC1,592.7420000000003,0.9783647135457065,12,1.0,3,0.5,6,0.4444444444444444,1,0.5,2.2428000000000017,0.4336749066835692
Cc1c(Cl)ccc(OC2=C(Nc3cc(C(NCC[NH+](C)C)=O)ccc3)C(=O)N(c4c(Cl)cccc4)N=C2)c1,553.4700000000001,0.8565495207667736,10,0.8333333333333334,3,0.5,6,0.4444444444444444,1,0.5,4.257920000000003,0.7293412681644248
Cc1nc(NC(NCCc2c3c(cc(OC)cc3)[nH]c2)=NC(C[NH+]4CCN(c5ccc(F)cc5)CC4)=O)nc(C)c1,559.6700000000002,0.8757808865039245,11,0.9166666666666666,4,0.75,5,0.3333333333333333,1,0.5,1.7724400000000007,0.36466183064535035
COc1ccc(C(\C=C\c2c3c(cccc3)n(C[C@@H](O)C[NH2+]CCc4c5c(ccc(OC)c5)[nH]c4)c2)=O)cc1,524.6410000000003,0.767126771922207,12,1.0,3,0.5,5,0.3333333333333333,1,0.5,3.721000000000001,0.6505622461675702
COc1ccc(C(\C=C\c2c3c(cccc3)n(C[C@H](O)C[NH2+]CCc4c5c(ccc(OC)c5)[nH]c4)c2)=O)cc1,524.6410000000003,0.767126771922207,12,1.0,3,0.5,5,0.3333333333333333,1,0.5,3.721000000000001,0.6505622461675702
CCOc1c(NC(\C=C\C[NH+](C)C)=O)cc2c(ncc(C#N)c2Nc3cc(Cl)c(OCc4ncccc4)cc3)c1,558.0620000000004,0.8707931387449994,12,1.0,3,0.5,7,0.5555555555555556,1,0.5,4.515380000000004,0.7671168157381977
CCOc1c(O)ccc([C@H]2N(CC[NH+]3CCOCC3)C(=O)C(O)=C2C(c4c(C)cc(OCc5ccccc5)cc4)=O)c1,573.6660000000004,0.919194143738951,11,0.9166666666666666,3,0.5,7,0.5555555555555556,1,0.5,3.1717200000000023,0.5699697161771956
CCOc1c(O)ccc([C@@H]2N(CC[NH+]3CCOCC3)C(=O)C(O)=C2C(c4c(C)cc(OCc5ccccc5)cc4)=O)c1,573.6660000000004,0.919194143738951,11,0.9166666666666666,3,0.5,7,0.5555555555555556,1,0.5,3.1717200000000023,0.5699697161771956
CCOc1c(O)ccc([C@@H]2N(CCC[NH+]3CCOCC3)C(=O)C(O)=C2C(c4cc(C)c(OCC(C)C)cc4)=O)c1,553.6760000000004,0.8571884984025572,12,1.0,3,0.5,7,0.5555555555555556,1,0.5,3.0176200000000017,0.5473595558372655
CCOc1c(O)ccc([C@H]2N(CCC[NH+]3CCOCC3)C(=O)C(O)=C2C(c4cc(C)c(OCC(C)C)cc4)=O)c1,553.6760000000004,0.8571884984025572,12,1.0,3,0.5,7,0.5555555555555556,1,0.5,3.0176200000000017,0.5473595558372655
c1csc(Cn2c(S)c(C(Nc3ccc(OC(F)F)cc3)=O)[n+](c24)ccc(C(NCCO)=O)c4)c1,519.5750000000003,0.7514128850150448,11,0.9166666666666666,4,0.75,7,0.5555555555555556,1,0.5,3.201100000000001,0.5742804657604994
Cn1nc(c2cc(OC)c(OC)cc2)cc1[C@@H]3[C@H](C[C@H](CNC(Nc4cc(C(OC)=O)ccc4)=S)[NH+]5C3)CC5,550.705,0.8479729520146408,11,0.9166666666666666,3,0.5,7,0.5555555555555556,1,0.5,2.6382000000000003,0.49168955560250693
