SMILES,MW,MW_MCS,NR,NR_MCS,HD,HD_MCS,HA,HA_MCS,FC,FC_MCS,LogP,LogP_MCS
COc1cc(OC)c([C@@H]2[NH+](CC(Nc3c(Cc4ccccc4)cccc3)=O)CCC2)cc1,431.55600000000015,0.4783926300443567,9,0.75,2,0.25,3,0.1111111111111111,1,0.5,3.653100000000002,0.6405996901190224
COc1cc(OC)c([C@H]2[NH+](CC(Nc3c(Cc4ccccc4)cccc3)=O)CCC2)cc1,431.55600000000015,0.4783926300443567,9,0.75,2,0.25,3,0.1111111111111111,1,0.5,3.653100000000002,0.6405996901190224
Cc1cc(NC(C[NH+](C2CC2)Cc3cc(c4cnccc4)ccc3)=O)c(OC)cc1,402.5180000000001,0.3883215980644564,9,0.75,2,0.25,3,0.1111111111111111,1,0.5,3.2516200000000017,0.5816929595980936
Cc1noc(C)c1COc2cc(C(NCc3c(C[NH+]4CCCC4)cccc3)=O)ccc2,420.5330000000002,0.444201122863613,9,0.75,2,0.25,4,0.2222222222222222,1,0.5,2.979140000000001,0.5417136183299291
Cc1noc(C)c1COc2cc(C(NCc3ccc(C[NH+]4CCCC4)cc3)=O)ccc2,420.53300000000024,0.4442011228636132,9,0.75,2,0.25,4,0.2222222222222222,1,0.5,2.979140000000001,0.5417136183299291
Cc1noc(C)c1COc2ccc(C(NCc3ccc(C[NH+]4CCCC4)cc3)=O)cc2,420.53300000000024,0.4442011228636132,9,0.75,2,0.25,4,0.2222222222222222,1,0.5,2.979140000000001,0.5417136183299291
Cc1noc(C)c1COc2ccc(C(NCc3c(C[NH+]4CCCC4)cccc3)=O)cc2,420.5330000000002,0.444201122863613,9,0.75,2,0.25,4,0.2222222222222222,1,0.5,2.979140000000001,0.5417136183299291
CC[NH+]([C@@H](c1cc(OC)ccc1)CNC(c2c(N3CCCC3)ccc(C)c2)=O)CC,410.5820000000003,0.41333478085548647,10,0.8333333333333334,2,0.25,3,0.1111111111111111,1,0.5,2.999620000000001,0.54471852477874
CC[NH+]([C@H](c1cc(OC)ccc1)CNC(c2c(N3CCCC3)ccc(C)c2)=O)CC,410.5820000000003,0.41333478085548647,10,0.8333333333333334,2,0.25,3,0.1111111111111111,1,0.5,2.999620000000001,0.54471852477874
COc1cc(NC([C@@H]([NH2+]Cc2ccc(N3C(=O)CCC3)cc2)c4ccccc4)=O)ccc1,430.52800000000013,0.4752039455318097,9,0.75,2,0.25,3,0.1111111111111111,1,0.5,3.2654000000000014,0.5837148155973424
COc1cc(NC([C@H]([NH2+]Cc2ccc(N3C(=O)CCC3)cc2)c4ccccc4)=O)ccc1,430.52800000000013,0.4752039455318097,9,0.75,2,0.25,3,0.1111111111111111,1,0.5,3.2654000000000014,0.5837148155973424
Cc1cc(NC([C@@H]([NH2+]Cc2ccc(N3C(=O)CCC3)cc2)c4ccccc4)=O)c(OC)cc1,444.5550000000002,0.5187133595955216,9,0.75,2,0.25,3,0.1111111111111111,1,0.5,3.573820000000002,0.6289674155456957
Cc1cc(NC([C@H]([NH2+]Cc2ccc(N3C(=O)CCC3)cc2)c4ccccc4)=O)c(OC)cc1,444.5550000000002,0.5187133595955216,9,0.75,2,0.25,3,0.1111111111111111,1,0.5,3.573820000000002,0.6289674155456957
Cc1oc(CN(C(Nc2c(OC)cccc2)=O)C3CC[NH+](Cc4ccccc4)CC3)cc1,434.5600000000003,0.48771053692732497,9,0.75,2,0.25,3,0.1111111111111111,1,0.5,3.8782200000000024,0.6736301852243115
COc1ccc([C@@H]([NH2+]CC(Nc2ccc(N3C(=O)CCC3)cc2)=O)c4ccccc4)cc1,430.5280000000002,0.4752039455318099,9,0.75,2,0.25,3,0.1111111111111111,1,0.5,3.113500000000001,0.5614274479423431
COc1ccc([C@H]([NH2+]CC(Nc2ccc(N3C(=O)CCC3)cc2)=O)c4ccccc4)cc1,430.5280000000002,0.4752039455318099,9,0.75,2,0.25,3,0.1111111111111111,1,0.5,3.113500000000001,0.5614274479423431
