SMILES,MW,MW_MCS,NR,NR_MCS,HD,HD_MCS,HA,HA_MCS,FC,FC_MCS,LogP,LogP_MCS
Cc1cc(OCC(NNC(c2c(c3ccc(Cl)cc3)n[nH]c2)=O)=O)ccc1,384.82300000000004,0.33343465988399157,8,0.6666666666666666,3,0.5,4,0.2222222222222222,0,0.0,2.3966200000000004,0.4562439843181442
COc1ccc(c2n[nH]c(C(NNC(Cc3c(Cl)cccc3)=O)=O)c2)cc1,384.8230000000001,0.33343465988399174,8,0.6666666666666666,3,0.5,4,0.2222222222222222,0,0.0,2.2604999999999995,0.43627192055778535
COc1ccc(c2n[nH]c(C(NNC(Cc3c(Cl)cccc3F)=O)=O)c2)cc1,402.8130000000001,0.3892366388535628,8,0.6666666666666666,3,0.5,4,0.2222222222222222,0,0.0,2.3996000000000004,0.4566812216822778
CCc1n[nH]c(C(Nc2cc(NC(c3cc(F)ccc3)=O)c(OC)cc2)=O)c1,382.3950000000001,0.3259034089146689,8,0.6666666666666666,3,0.5,4,0.2222222222222222,0,0.0,3.142500000000002,0.5656824424255228
COc1ccc(c2n[nH]c(C(NNC(CCc3c(F)cccc3)=O)=O)c2)cc1,382.3950000000001,0.3259034089146689,9,0.75,3,0.5,4,0.2222222222222222,0,0.0,2.1363000000000003,0.4180488062539613
Cc1cc(C)c(OCC(NNC(c2[nH]nc(c3ccccc3)c2)=O)=O)c(C)c1,378.43200000000013,0.3136108440088096,8,0.6666666666666666,3,0.5,4,0.2222222222222222,0,0.0,2.36006,0.45087975679038395
COc1ccc(c2n[nH]c(C(NNC(CCc3c(Cl)cccc3)=O)=O)c2)cc1,398.8500000000001,0.37694407394770335,9,0.75,3,0.5,4,0.2222222222222222,0,0.0,2.6506000000000007,0.49350893255393546
Cc1c(CC(NNC(c2[nH]nc(c3ccc(OC)cc3)c2)=O)=O)cccc1,364.4050000000001,0.27010142994509784,8,0.6666666666666666,3,0.5,4,0.2222222222222222,0,0.0,1.9155200000000001,0.3856550930816721
COc1ccc(c2n[nH]c(C(NNC(Cc3ccc(Cl)cc3)=O)=O)c2)cc1,384.8230000000001,0.33343465988399174,8,0.6666666666666666,3,0.5,4,0.2222222222222222,0,0.0,2.2604999999999995,0.43627192055778535
COc1ccc(c2n[nH]c(C(NNC(CCc3ccc(F)cc3)=O)=O)c2)cc1,382.3950000000001,0.3259034089146689,9,0.75,3,0.5,4,0.2222222222222222,0,0.0,2.1363000000000003,0.4180488062539613
COc1ccc(c2n[nH]c(C(NNC(CCc3cc(F)ccc3)=O)=O)c2)cc1,382.3950000000001,0.3259034089146689,9,0.75,3,0.5,4,0.2222222222222222,0,0.0,2.1363000000000003,0.4180488062539613
