SMILES,MW,MW_MCS,NR,NR_MCS,HD,HD_MCS,HA,HA_MCS,FC,FC_MCS,LogP,LogP_MCS
Cc1c(C)cc(NC(c2c(N)n(\N=C\c3c4c(cccc4)[nH]c3)c5c2nc(c6n5)cccc6)=O)cc1,473.54000000000013,0.6086199944167007,5,0.4166666666666667,3,0.5,6,0.4444444444444444,0,0.0,4.917440000000004,0.8261086461487899
Cc1cc(NC(c2c(N)n(\N=C\c3c4c(cccc4)[nH]c3)c5c2nc(c6n5)cccc6)=O)c(C)cc1,473.5400000000002,0.6086199944167009,5,0.4166666666666667,3,0.5,6,0.4444444444444444,0,0.0,4.917440000000003,0.8261086461487898
Cc1cc(NC(c2c(N)n(\N=C\c3c4c(cccc4)[nH]c3)c5c2nc(c6n5)cccc6)=O)cc(C)c1,473.5400000000002,0.6086199944167009,5,0.4166666666666667,3,0.5,6,0.4444444444444444,0,0.0,4.917440000000003,0.8261086461487898
c1ccc(c2nc(Nc3ccc(C(N\N=C(/C(=O)N4)\c5c4cccc5)=O)cc3)sc2)cc1,439.5000000000001,0.5030335928533767,6,0.5,3,0.5,6,0.4444444444444444,0,0.0,4.639900000000003,0.7853868817052844
Cc1ccc([C@H]2Nc3n(ncc3C(Nc4ccc([C@@H](O)C)cc4)=O)[C@@H](C(F)(F)F)C2)cc1,444.4570000000001,0.518409379943547,6,0.5,3,0.5,5,0.3333333333333333,0,0.0,5.157420000000004,0.8613194591168393
Cc1ccc([C@@H]2Nc3n(ncc3C(Nc4ccc([C@H](O)C)cc4)=O)[C@H](C(F)(F)F)C2)cc1,444.4570000000001,0.518409379943547,6,0.5,3,0.5,5,0.3333333333333333,0,0.0,5.157420000000004,0.8613194591168393
Cc1ccc([C@@H]2Nc3n(ncc3C(Nc4ccc([C@@H](O)C)cc4)=O)[C@H](C(F)(F)F)C2)cc1,444.4570000000001,0.518409379943547,6,0.5,3,0.5,5,0.3333333333333333,0,0.0,5.157420000000004,0.8613194591168393
Cc1ccc([C@H]2Nc3n(ncc3C(Nc4ccc([C@H](O)C)cc4)=O)[C@@H](C(F)(F)F)C2)cc1,444.4570000000001,0.518409379943547,6,0.5,3,0.5,5,0.3333333333333333,0,0.0,5.157420000000004,0.8613194591168393
Cc1ccc([C@@H]2Nc3n(ncc3C(Nc4ccc([C@H](O)C)cc4)=O)[C@@H](C(F)(F)F)C2)cc1,444.4570000000001,0.518409379943547,6,0.5,3,0.5,5,0.3333333333333333,0,0.0,5.157420000000004,0.8613194591168393
Cc1ccc([C@H]2Nc3n(ncc3C(Nc4ccc([C@H](O)C)cc4)=O)[C@H](C(F)(F)F)C2)cc1,444.4570000000001,0.518409379943547,6,0.5,3,0.5,5,0.3333333333333333,0,0.0,5.157420000000004,0.8613194591168393
Cc1ccc([C@@H]2Nc3n(nc(C(Nc4cc([C@H](O)C)ccc4)=O)c3)[C@H](C(F)(F)F)C2)cc1,444.4570000000001,0.518409379943547,6,0.5,3,0.5,5,0.3333333333333333,0,0.0,5.157420000000004,0.8613194591168393
