SMILES,MW,MW_MCS,NR,NR_MCS,HD,HD_MCS,HA,HA_MCS,FC,FC_MCS,LogP,LogP_MCS
COc1cc(OC)cc(NC(Nc2cnc(N3CC[NH+](Cc4cc(C(F)(F)F)ccc4)CCC3)cc2)=O)c1,530.5710000000003,0.7855206426998365,10,0.8333333333333334,3,0.5,5,0.3333333333333333,1,0.5,4.0568000000000035,0.6998321478038361
CCC(c1c(cc2c(CCC3(CCCCC3)O2)c1)OC4=[NH+]NC([C@H](NC(OC(C)(C)C)=O)c5ccccc5)=O)=C4,546.6880000000002,0.8355128881168777,9,0.75,3,0.5,5,0.3333333333333333,1,0.5,4.301600000000003,0.7357501701997794
CCC(c1c(cc2c(CCC3(CCCCC3)O2)c1)OC4=[NH+]NC([C@@H](NC(OC(C)(C)C)=O)c5ccccc5)=O)=C4,546.6880000000002,0.8355128881168777,9,0.75,3,0.5,5,0.3333333333333333,1,0.5,4.301600000000003,0.7357501701997794
C[C@@H](O)c1c2n(cc(c3ccc(C[C@H](NC(c4cc(Cl)c(OC(C)C)cc4)=O)C[NH3+])cc3)n2)ccc1,508.0420000000002,0.7156394429107609,10,0.8333333333333334,3,0.5,5,0.3333333333333333,1,0.5,4.078200000000002,0.7029720402845269
C[C@@H](O)c1c2n(cc(c3ccc(C[C@@H](NC(c4cc(Cl)c(OC(C)C)cc4)=O)C[NH3+])cc3)n2)ccc1,508.0420000000002,0.7156394429107609,10,0.8333333333333334,3,0.5,5,0.3333333333333333,1,0.5,4.078200000000002,0.7029720402845269
C[C@H](O)c1c2n(cc(c3ccc(C[C@@H](NC(c4cc(Cl)c(OC(C)C)cc4)=O)C[NH3+])cc3)n2)ccc1,508.0420000000002,0.7156394429107609,10,0.8333333333333334,3,0.5,5,0.3333333333333333,1,0.5,4.078200000000002,0.7029720402845269
CCC(c1nc(c2ccncc2)nc([C@@H]3[C@H](C[C@H](CNC(Nc4ccc(C(C)=O)cc4)=O)[NH+]5C3)CC5)c1)CC,527.6930000000002,0.7765935667979783,11,0.9166666666666666,3,0.5,5,0.3333333333333333,1,0.5,4.2272000000000025,0.7248339084912082
CCC(c1nc(c2ccncc2)nc([C@@H]3[C@H](C[C@H](CNC(Nc4cc(C(C)=O)ccc4)=O)[NH+]5C3)CC5)c1)CC,527.6930000000002,0.7765935667979783,11,0.9166666666666666,3,0.5,5,0.3333333333333333,1,0.5,4.2272000000000025,0.7248339084912082
CCC(c1nc(c2ccncc2)nc([C@@H]3[C@H](C[C@H](CNC(Nc4ccc(OC)cc4)=O)[NH+]5C3)CC5)c1)CC,515.6820000000002,0.7393374484320241,11,0.9166666666666666,3,0.5,5,0.3333333333333333,1,0.5,4.033200000000003,0.696369462638214
CCC(c1nc(c2ccncc2)nc([C@@H]3[C@H](C[C@H](CNC(Nc4cc(C#N)ccc4)=O)[NH+]5C3)CC5)c1)CC,510.6660000000003,0.7237786531840327,10,0.8333333333333334,3,0.5,5,0.3333333333333333,1,0.5,3.8962800000000017,0.6762800197196984
CC(c1ccc(Nc2nc(c3c(C(NCCC[NH+]4CCN(c5c(F)cccc5)CC4)=O)c2)cccc3)cc1)C,526.6800000000002,0.7734514097831825,10,0.8333333333333334,3,0.5,4,0.2222222222222222,1,0.5,4.765900000000005,0.8038740991149614
C[C@H]1C[NH+](CC(Nc2sc3c(CC[C@@H](C(C)(C)C)C3)c2C(Nc4c(OC)cc(OC)cc4)=O)=O)CCC1,528.7390000000003,0.7798380843078268,10,0.8333333333333334,3,0.5,5,0.3333333333333333,1,0.5,4.421900000000003,0.7534010611075898
C[C@@H]1C[NH+](CC(Nc2sc3c(CC[C@@H](C(C)(C)C)C3)c2C(Nc4c(OC)cc(OC)cc4)=O)=O)CCC1,528.7390000000003,0.7798380843078268,10,0.8333333333333334,3,0.5,5,0.3333333333333333,1,0.5,4.421900000000003,0.7534010611075898
